id,Name,Gender,Status,Intake Date,Outcome Date,Age,Description,Found At,Rescue Partners,Interested?,scrape_date,Address,Located At,Phone Number,Website,url
A304496,Unknown,Male,Available,2025/11/23,,3 years old,"male, gray and brown American Pit Bull Terrier",1600 Block S Pulaski Chicago Il 60623,,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304496
A304497,Elwood,Male,Available,2025/11/23,,My age is unknown,"male, tan American Pit Bull Terrier",,,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304497
A304498,Rugby,Male,Available,2025/11/23,,My age is unknown,"male, brown American Pit Bull Terrier","4800 Block S Michigan Ave, Chicago, Il 60615",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304498
A304499,Geraldine,Female,Available,2025/11/23,,3 years old,"female, black Labrador Retriever and American Pit Bull Terrier",,,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304499
A304502,Melanie,Female,Available,2025/11/23,,2 years,"female, tan American Pit Bull Terrier",,,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304502
A304506,Unknown,Unknown,Available,2025/11/23,,My age is unknown,brown Cocker Spaniel,"2700 Block S Western Ave Chicago, Il 60608",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304506
A304508,Raiden,Male,Available,2025/11/23,,My age is unknown,"male, brown brindle American Pit Bull Terrier","1700 Block S State St Chicago, Il 60616",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304508
A304510,Bella,Spayed Female,Returned to Owner,,2025/11/24,14 years old,"spayed female, brown brindle and white American Pit Bull Terrier mix",,,Please take a look at some of my other buddies in the shelter,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304510
A304511,Dreama,Female,Available,2025/11/24,,9 years old,"female, gray and white American Pit Bull Terrier","5600 Block W Jackson Blvd, Chicago Il 60644",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304511
A304513,Unknown,Male,Available,2025/11/23,,My age is unknown,"male, cream West Highland White Terrier","1700 Block S State St, Chicago Il 60616",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304513
A304514,Unknown,Female,Available,2025/11/24,,My age is unknown,"female, brown and white American Pit Bull Terrier mix","7600 Block S Wood St, Chicago, Il 60620",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304514
A304521,Unknown,Male,Available,2025/11/24,,My age is unknown,"male, tan and white Pomeranian","1400 Block W 63Rd Stchicago, Il 60636",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304521
A304522,Misha,Female,Available,2025/11/24,,My age is unknown,"female, brown and white Collie - Smooth and Siberian Husky","1400 Block S Fairfield Ave, Chicago, Il 60608",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304522
A304525,Franky,Male,Returned to Owner,,2025/11/26,16 years old,"male, brown and black Yorkshire Terrier",,,Please take a look at some of my other buddies in the shelter,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304525
A304533,Unknown,Unknown,Available,2025/11/24,,My age is unknown,black and brown French Bulldog,"2700 Block S Western Ave Chicago, Il 60608",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304533
A304549,Unknown,Female,Available,2025/11/24,,My age is unknown,"female, brown brindle American Pit Bull Terrier","9800 Block S Avenue G, Chicago, Il 60617",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304549
A304551,Unknown,Male,Transferred to It'S A Pittie Rescue,,2025/11/25,My age is unknown,"male, tan American Pit Bull Terrier",,,Please take a look at some of my other buddies in the shelter,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304551
A304552,Unknown,Male,Transferred to It'S A Pittie Rescue,,2025/11/25,My age is unknown,"male, brown and white American Pit Bull Terrier",,,Please take a look at some of my other buddies in the shelter,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304552
A304553,Unknown,Male,Available,2025/11/24,,My age is unknown,"male, black and white Chihuahua - Smooth Coated","1400 Block S Blue Island Ave Chicago, Il 60608",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304553
A304554,Black Jack,Neutered Male,Available,2025/11/24,,1 year,"neutered male, black and white Cane Corso","12400 Block S State St, Chicago Il 60628",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304554
A304557,Unknown,Male,Available,2025/11/25,,My age is unknown,"male, white and black Labrador Retriever","4300 Block S California Ave, Chicago Il 60632",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304557
A304558,Unknown,Male,Available,2025/11/25,,My age is unknown,"male, brown merle Belgian Sheepdog","5100 Block S Damen Ave, Chicago Il 60609",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304558
A304559,Unknown,Female,Transferred to Mission Compassion Paw Inc (Mcp),,2025/11/23,My age is unknown,"female, tan and white American Pit Bull Terrier",,,Please take a look at some of my other buddies in the shelter,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304559
A304563,Unknown,Male,Available,2025/11/25,,My age is unknown,"male, tan and white American Pit Bull Terrier","5400 Block S Justine St, Chicago Il 60609",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304563
A304581,Unknown,Male,Available,2025/11/25,,My age is unknown,"male, gray and white American Pit Bull Terrier","3100 Block W 61St St, Chicago Il 60629",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304581
A304587,Unknown,Male,Available,2025/11/25,,My age is unknown,"male, gray and white American Pit Bull Terrier","7000 Block S Emerald Ave, Chicago Il 60621",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304587
A304599,Unknown,Male,Available,2025/11/25,,My age is unknown,"male, white and black Shih Tzu","2700 Block S Western Ave, Chicago Il 60608",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304599
A304611,Damit,Male,Available,2025/11/25,,My age is unknown,"male, black and brown French Bulldog","7700 Block S May St, Chicago Il 60620",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304611
A304618,Unknown,Male,Available,2025/11/26,,My age is unknown,"male, gray Bulldog","400 Block N Leclaire Ave, Chicago, Il 60644",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304618
A304620,Little Man,Male,Available,2025/11/26,,1 year,"male, brown and white American Pit Bull Terrier","500 Block N Lasalle St, Chicago Il 60602",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304620
A304623,Unknown,Male,Available,2025/11/26,,My age is unknown,"male, black American Pit Bull Terrier","11500 Block S Yale Ave, Chicago, Il 60628",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304623
A304624,Money Bag Bolden,Male,Available,2025/11/25,,My age is unknown,"male, gray and white American Pit Bull Terrier","5100 Block W Gladys Ave, Chicago Il 60644",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304624
A304626,Unknown,Female,Available,2025/11/26,,My age is unknown,"female, black American Pit Bull Terrier and Boxer","7000 Block S Cottage Grove Ave Chicago, Il 60619",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304626
A304629,Unknown,Female,Available,2025/11/26,,My age is unknown,"female, brown brindle and white American Pit Bull Terrier mix","9700 Block S Luella Ave, Chicago, Il 60617",,Visit the shelter 12 to 6 pm daily,2025-11-26,"2741 South Western AvenueChicago, IL 60608",Chicago Animal Care and Control,(312) 747-1406,https://cityofchicago.org/cacc,https://24petconnect.com/chgoall/Details/CHGO/A304629
